y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,Reynolds_number ,Mach_number,alpha,cd,cl,cm,simulation time 
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.45,2,0.019147902,1.329293055,-0.013627711,25.14925909
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.45,4,0.024426789,1.490670353,-0.039808311,23.19375777
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.45,6,0.03294126,1.603664667,-0.067433899,26.35462379
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.45,1,0.01717002,1.229625626,-0.002601028,
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.45,3,0.021453638,1.388159626,-0.026342291,
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.45,5,0.028406911,1.546693627,-0.053089309,
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.55,0,0.019612142,1.158682331,0.009806071,19.34255266
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.55,2,0.025939442,1.329177609,-0.010231994,18.18437409
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.55,4,0.0405097,1.381452495,-0.027977117,17.08564281
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.55,6,0.061690102,1.38306876,-0.041608947,19.15510583
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.55,1,0.021929114,1.240551882,-0.000704369,
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.55,3,0.032296252,1.313095299,-0.019504946,
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.55,5,0.050089942,1.385638716,-0.035102404,
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.65,0,0.067676409,0.461500547,0.033838205,21.68432069
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.65,2,0.08207664,0.705499802,0.028702527,21.07930398
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.65,4,0.104039678,0.859141214,0.02192779,16.89393187
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.65,6,0.130587651,0.936948871,0.015967226,16.79402423
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.65,1,0.074266184,0.58277397,0.03119926,
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.65,3,0.092298925,0.740772608,0.025366714,
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.65,5,0.116405537,0.898771247,0.019121725,
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.75,0,0.115604477,-0.147585042,0.057802239,18.65140915
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.75,2,0.124456717,0.162309827,0.059358185,18.11962938
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.75,4,0.151049832,0.502837596,0.057802853,16.47280931
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.75,6,0.183369616,0.781469811,0.05033963,17.61744857
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.75,1,0.119164586,0.011988815,0.059283741,
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.75,3,0.136286553,0.324758048,0.059144217,
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.75,5,0.165142292,0.637527281,0.054495109,
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.85,0,0.188940869,-0.358723241,0.094470434,20.61602592
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.85,2,0.173426727,-0.155122617,0.089367391,23.73132467
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.85,4,0.208307929,0.337661489,0.092123213,23.70953202
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.85,6,0.269975468,0.750359607,0.095031289,25.38529468
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.85,1,0.177540393,-0.238459455,0.091803548,
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.85,3,0.186043473,0.14354381,0.090244607,
0.008863137,0.03452581,0.072459436,0.114812437,0.150550316,0.166183697,0.154651234,0.117222431,0.066482036,0.019313188,-7.30E-07,-0.016493383,-0.007944734,0.01606289,0.035876394,0.043291002,0.036196803,0.023776681,0.012739561,0.002824776,5100000,0.85,5,0.233137393,0.525547075,0.092691225,
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.35,0,0.008479062,0.44291827,0.004239531,20.27817035
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.35,2,0.009070483,0.689146815,-0.00749296,16.7831223
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.35,4,0.010099111,0.932658345,-0.027492224,16.98438191
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.35,6,0.011648837,1.172109943,-0.055466914,16.61443543
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.35,1,0.008710684,0.566099689,-0.000626144,
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.35,3,0.009524903,0.809208344,-0.016477454,
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.35,5,0.010818275,1.052316998,-0.040449864,
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.45,0,0.008525313,0.464256191,0.004262656,13.63486147
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.45,2,0.009230609,0.723677938,-0.008015505,13.92650747
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.45,4,0.010423698,0.981064629,-0.029018651,15.20271707
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.45,6,0.01221775,1.235452561,-0.058494569,14.1992712
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.45,1,0.008804255,0.59401525,-0.000814175,
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.45,3,0.009759106,0.85111283,-0.017442218,
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.45,5,0.011258335,1.10821041,-0.04266914,
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.55,0,0.008662901,0.499180312,0.004331451,15.82761168
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.55,2,0.009558648,0.781004808,-0.008851925,14.47493958
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.55,4,0.01108129,1.064054963,-0.031585213,16.83686161
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.55,6,0.017276638,1.326129651,-0.06071815,16.41773629
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.55,1,0.008577259,0.641202616,-0.001420903,
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.55,3,0.009988744,0.917592433,-0.019221721,
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.55,5,0.014050029,1.19398225,-0.044997321,
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.65,0,0.009008553,0.561907877,0.004504277,15.45959973
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.65,2,0.011691342,0.887700717,-0.009648044,16.65204
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.65,4,0.031938358,1.147981605,-0.024109295,18.69895339
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.65,6,0.064026371,1.134320866,-0.027446595,26.50874639
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.65,1,0.008798283,0.735225781,-0.003819467,
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.65,3,0.019977023,0.932977766,-0.017554609,
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.65,5,0.045858376,1.130729752,-0.02588224,
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.75,0,0.025529445,0.678172645,0.012764722,21.91547632
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.75,2,0.050878523,0.802171196,0.011426079,20.44632268
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.75,4,0.076460406,0.855888576,0.008285191,17.94826126
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.75,6,0.105493503,0.905128238,0.005151967,21.70423484
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.75,1,0.037812812,0.736881748,0.012117067,
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.75,3,0.063439213,0.810340164,0.009967797,
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.75,5,0.090907624,0.88379858,0.006921236,
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.85,0,0.060131096,0.36791798,0.030065548,20.04957533
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.85,2,0.091480532,0.639223454,0.034558114,20.12214231
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.85,4,0.13929461,0.885603804,0.038589348,26.4992373
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.85,6,0.239573739,1.284162171,0.052014915,31.35156775
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.85,1,0.069697688,0.49471556,0.031260735,
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.85,3,0.111079465,0.794226852,0.036015419,
0.003442388,0.014405611,0.030878131,0.050658407,0.067807128,0.077736543,0.078535105,0.068664107,0.047431767,0.018188211,-1.46E-05,-0.012307321,-0.019756767,-0.021371562,-0.019602603,-0.015011378,-0.006824141,0.00352288,0.005672324,0.002203648,5100000,0.85,5,0.186926089,1.093738144,0.045236602,
0.006121204,0.019770116,0.038488757,0.061859208,0.08260877,0.09493781,0.094610454,0.080110243,0.053472242,0.01936357,-2.54E-05,-0.013093496,-0.028098723,-0.033344159,-0.026565892,-0.009665214,0.005837644,0.012438697,0.010317144,0.003998448,5100000,0.35,0,0.009714297,0.64248601,0.004857148,18.47885156
0.006121204,0.019770116,0.038488757,0.061859208,0.08260877,0.09493781,0.094610454,0.080110243,0.053472242,0.01936357,-2.54E-05,-0.013093496,-0.028098723,-0.033344159,-0.026565892,-0.009665214,0.005837644,0.012438697,0.010317144,0.003998448,5100000,0.35,2,0.010624738,0.886003814,-0.010151411,20.74359369
0.006121204,0.019770116,0.038488757,0.061859208,0.08260877,0.09493781,0.094610454,0.080110243,0.053472242,0.01936357,-2.54E-05,-0.013093496,-0.028098723,-0.033344159,-0.026565892,-0.009665214,0.005837644,0.012438697,0.010317144,0.003998448,5100000,0.35,4,0.012076245,1.12429162,-0.033189895,22.17471504
0.006121204,0.019770116,0.038488757,0.061859208,0.08260877,0.09493781,0.094610454,0.080110243,0.053472242,0.01936357,-2.54E-05,-0.013093496,-0.028098723,-0.033344159,-0.026565892,-0.009665214,0.005837644,0.012438697,0.010317144,0.003998448,5100000,0.35,6,0.014310236,1.35387233,-0.063643176,20.80000639
0.006121204,0.019770116,0.038488757,0.061859208,0.08260877,0.09493781,0.094610454,0.080110243,0.053472242,0.01936357,-2.54E-05,-0.013093496,-0.028098723,-0.033344159,-0.026565892,-0.009665214,0.005837644,0.012438697,0.010317144,0.003998448,5100000,0.35,1,0.010074724,0.764418767,-0.001712593,
0.006121204,0.019770116,0.038488757,0.061859208,0.08260877,0.09493781,0.094610454,0.080110243,0.053472242,0.01936357,-2.54E-05,-0.013093496,-0.028098723,-0.033344159,-0.026565892,-0.009665214,0.005837644,0.012438697,0.010317144,0.003998448,5100000,0.35,3,0.01126777,1.001663444,-0.020705358,
0.006121204,0.019770116,0.038488757,0.061859208,0.08260877,0.09493781,0.094610454,0.080110243,0.053472242,0.01936357,-2.54E-05,-0.013093496,-0.028098723,-0.033344159,-0.026565892,-0.009665214,0.005837644,0.012438697,0.010317144,0.003998448,5100000,0.35,5,0.01312259,1.23890812,-0.047420484,
0.006121204,0.019770116,0.038488757,0.061859208,0.08260877,0.09493781,0.094610454,0.080110243,0.053472242,0.01936357,-2.54E-05,-0.013093496,-0.028098723,-0.033344159,-0.026565892,-0.009665214,0.005837644,0.012438697,0.010317144,0.003998448,5100000,0.45,0,0.009806217,0.670061686,0.004903109,15.95644498
0.006121204,0.019770116,0.038488757,0.061859208,0.08260877,0.09493781,0.094610454,0.080110243,0.053472242,0.01936357,-2.54E-05,-0.013093496,-0.028098723,-0.033344159,-0.026565892,-0.009665214,0.005837644,0.012438697,0.010317144,0.003998448,5100000,0.45,2,0.010860827,0.926898433,-0.010747039,17.61191154
0.006121204,0.019770116,0.038488757,0.061859208,0.08260877,0.09493781,0.094610454,0.080110243,0.053472242,0.01936357,-2.54E-05,-0.013093496,-0.028098723,-0.033344159,-0.026565892,-0.009665214,0.005837644,0.012438697,0.010317144,0.003998448,5100000,0.45,4,0.012517164,1.178951,-0.034876396,15.94131541
0.006121204,0.019770116,0.038488757,0.061859208,0.08260877,0.09493781,0.094610454,0.080110243,0.053472242,0.01936357,-2.54E-05,-0.013093496,-0.028098723,-0.033344159,-0.026565892,-0.009665214,0.005837644,0.012438697,0.010317144,0.003998448,5100000,0.45,6,0.015071744,1.42230755,-0.066841221,17.02403474
